id,artist,title,inserted_at,updated_at,song_url,cover_public_id,cover_version,bpm,user_id,genre
ff438613-c5ab-48fe-8096-69224297edd5,SHAWN MENDES,Honest ,2016-09-23 22:43:00,2016-09-24 10:22:40.292489,https://www.amazon.com/dp/B01I0ZEY0S/ref=dm_ws_tlw_trk9,covers/cgvg7y42wo6ah2h6fsyx,1474712416,117,9197e0d8-75ca-4090-88a6-1bf2617eb741,acoustic
64195cc4-447b-4f64-96a0-4c5a13aa9025,KWABS,My Own,2015-09-08 00:00:00,2016-03-13 23:49:36.740825,https://youtu.be/9j8sxw7Li9k,,,,766a4db7-ee88-48a1-8014-61ff8a787795,pop
f6e87f2d-cffa-4be4-b72a-eeab97b95571,DUKE DUMONT,Ocean Drive,2015-10-25 12:00:00,2016-05-06 20:15:49.212225,https://youtu.be/KDxJlW6cxRk,covers/dgdprn8svxhjojwu38na,1462565741,106,766a4db7-ee88-48a1-8014-61ff8a787795,dance
01a1121a-7102-4418-89c8-cd463957384a,GREG JUNE,We can never talk,2015-10-15 12:00:00,2016-03-29 14:59:21.135471,https://youtu.be/BkS4ufOnHOA,wsdjs/missing_cover,1,0,766a4db7-ee88-48a1-8014-61ff8a787795,rock
8d61211a-2196-442e-ba80-fdb41bd62abb,LAURIE DARMON,Rupture,2015-07-24 00:00:00,2016-04-08 12:41:19.135373,https://youtu.be/-TkYnJPXsE4,covers/rucaljfnmtsbkmx9ytkn,1460119274,,d0ec53d3-7f34-451f-9155-74f8ab59f937,acoustic
276e9937-9b35-43b9-8c43-3e984edd7545,ALABAMA SHAKES,Hold On,2015-06-01 12:00:00,2016-04-28 22:36:27.972043,https://youtu.be/jW0ZjNl-QW0,covers/mq2ifu320esbnfzdgcqq,1460626430,90,d0ec53d3-7f34-451f-9155-74f8ab59f937,blues
453cd109-1eec-464e-b21b-66b71f00ad4d,MAJOR LAZER,Powerful (Feat. Ellie Goulding & Tarrus Riley),2015-10-20 12:00:00,2016-03-29 14:47:21.091399,https://youtu.be/o6b9JpBFjd4,wsdjs/missing_cover,1,0,d0ec53d3-7f34-451f-9155-74f8ab59f937,pop
6bf8a72c-4013-49ec-ac5e-79a7dd465e2a,HYPHEN HYPHEN,Cause I Got A Chance,2015-10-11 12:00:00,2016-03-29 14:56:28.879346,https://youtu.be/FMmm-_ROF9Y,wsdjs/missing_cover,1,0,d0ec53d3-7f34-451f-9155-74f8ab59f937,pop
2ef3a93a-9780-4790-98c2-b02c93002da1,JEROME ECHENOZ,Le chrome et le coton (Remix),2015-10-20 12:00:00,2016-03-29 15:03:31.231196,https://youtu.be/ugaTkv7s6KU,wsdjs/missing_cover,1,0,d0ec53d3-7f34-451f-9155-74f8ab59f937,pop
fc99ed06-647c-4e49-b673-52c4a73391fa,KFLAY,FML,2016-06-10 08:53:00,2016-07-04 20:13:44.185708,https://soundcloud.com/kflay/fml,covers/c1jodp6bad9msf40xx1r,1465548917,0,d0ec53d3-7f34-451f-9155-74f8ab59f937,pop
77a52059-01bf-4066-871a-5ccca6494e60,FLUME,Never Be Like You (Feat. Kai),2016-07-20 10:51:00,2016-07-21 07:46:36.508133,https://www.youtube.com/watch?v=-KPnyf8vwXI,covers/ccede46atemlsdi2xkdd,1469011883,0,d0ec53d3-7f34-451f-9155-74f8ab59f937,pop
f390f068-07e4-4487-9204-1ef91e82f3c6,SOHA,Mil pasos,2016-08-29 18:05:00,2016-09-09 05:46:46.511405,https://www.youtube.com/watch?v=5g0sRrXnAfs,covers/xnpnnlz5rk9c9lq7tok7,1472493898,80,d0ec53d3-7f34-451f-9155-74f8ab59f937,acoustic
4e43fe2e-55b9-45ee-982d-b93986cc6406,HER,Five Minutes,2016-08-29 17:58:00,2016-09-09 05:48:35.894495,https://www.youtube.com/watch?v=sqM3APrfijU,covers/fcuxdrqgp3opilb3ysso,1472493524,102,d0ec53d3-7f34-451f-9155-74f8ab59f937,pop
b1361def-cf28-481d-855d-a6d697334b03,KATIE MELUA,Wonderful Life,2015-09-07 00:00:00,2016-03-13 23:49:36.566953,https://youtu.be/abGe6uM9Ias,covers/am4jnnkqhw5keyxtralm,1456851757,104,f4e287e9-e294-4b68-bce9-279f7c529b84,pop
7205b7a5-00f5-4bd7-8edb-2c0815a118f9,LEMAR,Love Turned Hate,2015-10-05 12:00:00,2016-03-29 14:50:17.700931,https://youtu.be/iximmis0C50,wsdjs/missing_cover,1,0,f4e287e9-e294-4b68-bce9-279f7c529b84,rnb
c0bfcf48-a92e-4c05-b602-510e73b86610,STARGATE,Waterfall (Feat. P!nk & Sia),2017-03-10 20:02:00,2017-03-11 13:09:01.523484,https://www.youtube.com/watch?v=08qA-Uy-hmk,covers/tpdgxmsdzwqtnii088ia,1489237738,96,3ae49a0a-e95d-45f9-9135-7033326facb7,pop
ad47ef07-e7fd-4059-8315-34cb80b82539,JUSTIN BIEBER,What Do You Mean,2015-09-01 00:00:00,2016-03-13 23:49:36.427647,https://youtu.be/NywWB67Z7zQ,covers/zf185qt3ftz8womvgvvk,1456838544,125,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
11add7cc-c19a-4eaf-be9c-c708d13009e5,MARIAN HILL,One Time (Aquilo Remix),2015-09-06 00:00:00,2016-03-13 23:49:36.520763,https://youtu.be/UUwn_0AdXkI,covers/dxegirbk3iput4ya2cjk,1456851679,80,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
90683d87-4c90-484a-b702-0c27b194cb3b,MEGHAN TRAINOR,NO,2016-03-23 01:53:00,2016-03-24 20:53:19.016496,https://youtu.be/cMTAUr3Nm6I,covers/dpbcwkjd4ti9rre3uksp,1458852794,94,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
86d779ae-c24c-4ad4-8c58-61b0b667e465,CHARLEY ANN SCHMUTZLER,Blue Heart,2015-06-12 12:00:00,2016-04-28 21:46:57.66625,https://youtu.be/QdZMmlSPFZU,covers/ko6cyxyzvazl590mavpk,1460637257,94,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
e854dcbf-90a9-450d-9769-d5902795a43e,FLOSSTRADAMUS,Rebound (Feat. Elkka - Twice As Nice Remix),2015-06-12 12:00:00,2016-04-14 12:36:53.659763,https://youtu.be/1D5vEIKHAc0,covers/usysggq1e3d0naqbeozh,1460637410,0,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
2ee6ead7-5e78-4cf9-9c9e-901c65bc491d,CAMPSITE DREAM,Crush,2015-10-13 12:00:00,2016-05-06 14:00:47.335046,https://youtu.be/aLWTsgxmQZY,covers/izvzychfnrekhe1prrgi,1462543228,104,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
93572cd2-8eca-4a35-a1ac-c3f62c2e4930,JHAMEEL,Mind Over Matter (Feat. Adrian),2015-06-12 12:00:00,2016-04-14 12:35:40.876034,https://youtu.be/5LKFSA7Iuek,covers/is2m66wrdncenyhkktxj,1460637337,0,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
ec5772aa-67d2-4be7-bf14-2eaccc6dbb66,JENNAH BELL,Candied Daylight,2016-05-12 15:53:00,2016-05-12 21:44:17.829541,https://www.youtube.com/watch?v=tMl0sf2VXp0,covers/ruznpxp6roeh0cygfbau,1463068397,95,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
0c168fbe-7b22-4919-840d-bc6e1019c3fe,JHAMEEL,Tayco,2016-08-12 01:58:00,2016-08-12 09:02:07.447962,http://youtu.be/v5HdhX1d8Jo,covers/tzeff0wzdzynxt1iztbr,1470967076,93,7793d29b-5f59-4ec1-bffa-5af22f5ed973,rnb
b081a554-3202-40d6-95c8-bdedc9ab0fb4,LEXI STRATE,Out Of My Head,2016-08-10 00:46:00,2016-10-01 07:37:53.745001,https://youtu.be/WT7Wjr2ResY,covers/z9yfnbeang3mosq4xqwy,1470902929,90,7793d29b-5f59-4ec1-bffa-5af22f5ed973,rock
dbf07a0b-966c-463b-8b57-12ccd4b66279,ADELE,Water Under The Bridge,2015-11-20 00:00:00,2016-09-16 14:52:29.085943,https://amzn.com/B0170K9ZW6,wsdjs/missing_cover,1,0,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
a7df830f-6f2d-4d3b-91dd-c5330b18d274,YALL,Hundred Miles,2015-11-20 00:00:00,2016-09-16 14:55:25.704758,https://youtu.be/gGdfxXxRClw,wsdjs/missing_cover,1,0,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
43301c71-06c9-4a43-aca7-6549cb50b7d8,FLEUR EAST,Sax,2015-11-20 00:00:00,2016-09-16 15:24:45.008801,https://youtu.be/3JZ4pnNtyxQ,wsdjs/missing_cover,1,0,7793d29b-5f59-4ec1-bffa-5af22f5ed973,dance
de63cb32-a610-48b7-8300-5891ab1296d6,The Chainsmokers,All We Know,2016-09-30 19:01:15.140814,2016-09-30 19:02:18.029055,https://youtu.be/lEi_XBg2Fpk,covers/qx3orjduwycmy6npxwwq,1475262135,90,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
18930000-8062-4372-95fc-50755cc6106b,Jordan Fisher,Lookin' Like That,2016-10-01 19:59:34.647807,2016-10-01 21:07:44.62081,https://youtu.be/XF796zokpLg,covers/wkwqbgl1bt42xizy84ki,1475355982,114,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
1b9ef7e4-eee4-43fa-b8d8-3bc9da126f50,NICK FRADIANI,Love Is Blind,2016-09-30 19:19:00,2016-10-16 12:39:45.059909,https://www.youtube.com/watch?v=givJ5ecOTMo&list=RDgivJ5ecOTMo,covers/iosf7vwn5qjfjvt8jccn,1475263146,93,7793d29b-5f59-4ec1-bffa-5af22f5ed973,pop
a3980637-0706-4152-8719-5f3d0c3fedac,FIFTH HARMONY,Top Down,2015-08-27 00:00:00,2016-03-13 23:49:36.18821,https://youtu.be/nHRs34MfI5A,covers/2083a65b87d1408ba20bf171569df8ae,1449162902,101,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,rnb
18351700-ab0d-4074-a274-788b251cebd3,ED SHEERAN,Photograph (Flin Remix),2015-07-19 00:00:00,2016-03-13 23:49:35.80032,https://youtu.be/Bc-Jzlx6A-8,covers/jhqbmzhjn0napqzk7y2w,1457313884,115,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
8a08c41c-5c05-449c-a30a-96f7915b6ec5,R. CITY,Locked Away (Feat. Adam Levine),2015-08-01 00:00:00,2016-03-13 23:49:36.335911,https://youtu.be/v98cFsRXi8I,covers/e95a565a699a4195b81c107beb4346a7,1449162895,94,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,rnb
7c48675b-8989-45bc-9f51-6d7a139f097e,ED SHEERAN,Bloodstream (Rudimental Bootleg),2015-07-19 00:00:00,2016-03-13 23:49:35.786715,https://www.youtube.com/watch?v=_lIvBbKm8Bk,covers/ruo8yauuayjfyw5hs20s,1457313708,90,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
096deff3-5289-467c-b9bc-5806addf7a46,SELENA GOMEZ,Good For You (J Farell Remix),2015-09-05 00:00:00,2016-03-13 23:49:36.530376,https://youtu.be/cJSyrl8DTbA,covers/m6cxy8qktjbvb0hxhpd1,1456851695,94,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
8757994f-6a92-4b7c-84e1-d677967d062d,PARSON JAMES,Temple (Niko the Kid Remix),2016-03-19 18:50:00,2016-03-21 19:52:12.398777,https://youtu.be/c3xcCuBOm84,covers/erqkrfbuektzz7cnrbnn,1458589924,110,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
43b84769-b44a-48ed-95dc-fad24e662251,NICK JONAS,Close (Feat. Tove Lo),2016-03-25 10:15:00,2016-03-26 08:35:34.436304,https://youtu.be/XgJFqVvb2Ws,covers/zulnozgy4fe53zpaw6kg,1458980671,62,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
f762eac9-9764-450e-87d3-64142f54a2b7,MOYA,Come And Get It,2015-06-22 12:00:00,2016-04-28 21:45:41.055658,https://youtu.be/xOEIOjCThK8,covers/cbxc8t7yqzqbjtwi9vbo,1460638086,93,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,soul
2680d552-6a04-4f71-b68f-ad023539c0e6,ADELE,Hello (2nd Room Remix),2015-10-25 12:00:00,2016-05-06 13:44:59.710251,https://youtu.be/YQHsXMglC9A,covers/kmbpdhg5xsjfcyrxfegr,1462542054,100,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
067ceb39-e00a-4c5f-81d3-8a70b06d38cb,MAROON 5,Feelings,2015-10-09 12:00:00,2016-05-12 22:08:57.57385,https://youtu.be/YP8zGaVSeSw,covers/mbv6nm9xnufm7cxjhf0o,1463090906,122,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
57c8d3f0-8a17-4aa3-88a5-ac41f8da1b8d,BECKY G,Break a Sweat,2015-10-25 12:00:00,2016-03-29 15:00:41.849003,https://youtu.be/yfuzpfpeX1s,wsdjs/missing_cover,1,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
7b8e05a7-4733-4eb9-9086-431daefdd377,MAJOR LAZER,Be Together (Feat. Wild Belle),2015-10-25 12:00:00,2016-03-29 15:02:06.362079,https://youtu.be/S1g4Uoqhhc8,wsdjs/missing_cover,1,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
be5f6c11-7875-4509-a68d-1d399a60a8f1,PINK, Just like fire ,2016-04-15 21:44:00,2016-04-20 23:33:20.008494,http://youtu.be/zWU3CotSYpE,covers/lwpbyh9uhf2gbdu7mhqi,1461195196,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
8f3e6e9c-31f5-40cc-aa5b-d9ba466b6f59,JANET JACKSON,Damn baby ,2016-05-05 01:04:00,2016-05-05 20:05:54.630274,https://youtu.be/UVyNRiDSnrg,covers/exzpxputbym0hecpkajg,1462478455,102,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,rnb
95967045-4b11-42a3-b2fc-8933f04fbc23,SKYLAR STECKER,Crazy Beautiful,2016-05-20 23:18:00,2016-05-26 09:23:31.545707,https://youtu.be/iD2hEynpd6I,covers/pkuucyhzuen4h0oydpxj,1464254607,100,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
7e864c6e-b703-41e7-a9fb-819dde4201b9,MAROON 5,Don't Want To Know,2016-10-01 00:04:00,2017-02-03 15:44:06.62013,https://www.youtube.com/watch?v=OxPv8mSTv9U,covers/cc4kffinqftrggvlirti,1476306113,100,db3c6fe7-78d1-4b41-abe5-eb16f63cc95c,pop
8a4218d7-2062-4acb-bad9-27e9cd633975,NATHAN GOSHEN,Thinking About It (KVR Remix),2016-05-20 23:22:00,2016-05-26 09:26:14.337921,https://youtu.be/Jwux_c8cIQ8,covers/s8gpnkrynknvzzprjfu4,1464254705,101,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
51d84199-994a-4887-8461-5e20c0389525,USHER,Crash,2016-06-10 11:02:00,2016-07-04 20:09:19.966752,https://youtu.be/fp_qAAi-T0E,covers/vuwb2f1c7j4z1eqqq4nn,1467662879,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,rnb
78f0e6f3-70b1-4eb5-b90a-18d8942a1fee,FIFTH HARMONY,Not That Kinda Girl (Feat. Missy Elliott),2016-06-18 14:01:00,2016-07-06 23:35:39.136664,https://youtu.be/Lfoqujg746c,covers/obqfoe9k0rphilgvluad,1467848100,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
5aa7f330-465e-4505-af75-1485800b5a88,CHEAT CODES,Sex (Feat. Kris Kross),2016-06-10 21:35:00,2016-07-04 20:12:56.009594,https://youtu.be/OORoOGY8D2M,covers/mzehjpzzaqykwvntgmrx,1467663171,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
230f3bc0-c191-41bb-b162-bcabd8c2426c,CHARLIE PUTH,As You Are (Feat. Shy Carter),2016-06-18 13:57:00,2016-07-06 23:38:52.242598,https://youtu.be/sjKlK0njMcw,covers/hnd5jddxqr6heiwxmzdi,1467848328,114,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,soul
a0c87158-36c7-4767-a0b0-4d94fa03075d,BRITNEY SPEARS, Make me  (Feat. G Eazy),2016-07-22 23:24:00,2016-07-27 11:56:55.98723,https://youtu.be/oydff0QlXSM,covers/cagx850kqery09jogqna,1469620487,62,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
95cc58a9-08c3-4c18-be9b-9546537db828,MKTO,Superstitious (Chris McClenney Remix),2016-07-23 00:54:00,2016-07-27 11:51:14.189353,https://youtu.be/Vy0L0jdrbRA,covers/vecqvfsdkp1lahhxbs24,1469619955,117,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
65a01551-62f0-4985-91ff-98efc22cde99,ARIANA GRANDE,Voodoo Love,2016-08-03 23:06:00,2016-08-04 14:28:57.041062,https://youtu.be/Y-i59xIFiig,covers/mmm8fuojzeesrztgjfxg,1470320839,100,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
46ea4898-48a3-40b9-a4af-df65c308ca60,CHAINSMOKERS,Closer (Feat. Halsey),2016-08-05 01:08:00,2016-08-05 17:45:38.366025,https://youtu.be/PT2_F-1esPk,covers/iigw8wy5cl5jorccgzrf,1470419133,95,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
86e7b8ef-ffcd-4bf0-8ecb-eacb6927df0b,DJ SNAKE,Let Me Love You (Feat. Justin Bieber ),2016-08-05 20:49:00,2016-08-07 12:40:44.844311,https://youtu.be/SMs0GnYze34,covers/ppivpuvmxwhajxoluvcj,1470573558,100,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
f7878002-8ace-40be-9740-7ff0556ed5ed,BRITNEY SPEARS,Just Like Me,2016-08-29 00:29:00,2016-09-09 05:41:41.277043,https://itun.es/us/e1E8db?i=1139928506,covers/kwuoyct665hfhfwaobbv,1473399629,98,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
f28c88e8-3989-4d6a-9aef-f86705cebceb,OLLY MURS,You Don't Know Love,2016-08-24 21:01:00,2016-09-09 05:32:15.243323,https://youtu.be/cAU7zsnH3Go,covers/ha6wpv0dtktw4x7am1nd,1473399111,118,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
6a2d23d8-4fdb-41da-ae2b-558504409113,CHARLIE PUTH,One Call Away (Coast to Coast Mix),2015-12-05 00:00:00,2016-09-16 14:37:32.4112,https://youtu.be/OFZBMPg2y3w,wsdjs/missing_cover,1,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
521db144-e47e-450b-87d0-8301c75783f0,MIKE TOMPKINS,Style Lean On,2015-12-13 00:00:00,2016-09-16 14:44:39.249281,https://youtu.be/7Pi1pF6Ts-k,wsdjs/missing_cover,1,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
2f56d1dc-6b73-41ca-b041-6d639ae495c7,IBEYI,River,2016-09-10 12:27:00,2016-11-02 21:11:54.371287,https://youtu.be/lHRAPIwsS5I,covers/icwz8vlenj8o4yyyvnjn,1478121101,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,soul
a315cfc4-3d89-4798-8868-3fcb2cd53559,LADY GAGA, Perfect illusion ,2016-09-10 12:32:00,2016-11-02 21:12:26.835093,https://youtu.be/oB94lvJbETE,covers/m19dwjmxwlubwb1dlmzf,1478121137,125,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
4d6f4301-f8ef-47f9-a0ca-a39ff71769f7,ANGIE STONE,Every 1's a Winner,2016-09-10 12:34:00,2016-11-02 21:12:55.218762,https://youtu.be/YzAH9B6Xtys,covers/pslwcbfs9x83din4hnmr,1478121168,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,rnb
dc937bb0-bc0c-4eae-ae20-10683032bb1d,JOSH TOBIAS,Beachside Lover,2015-11-21 00:00:00,2016-09-16 14:51:10.193752,https://youtu.be/zyUJtT-b7JE,wsdjs/missing_cover,1,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
1d9908d1-c835-4d3d-8dcc-b6b8980d5f4b,ONE DIRECTION,Perfect,2015-11-14 00:00:00,2016-09-16 14:53:18.02804,https://youtu.be/Ho32Oh6b4jc,wsdjs/missing_cover,1,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
0a15f7af-55e6-468e-ae23-17032e729985,RACHEL PLATTEN,Stand By You,2015-11-14 00:00:00,2016-09-16 15:25:16.635199,https://youtu.be/bwB9EMpW8eY,wsdjs/missing_cover,1,0,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
8159ae46-8701-4f72-883d-f431755a0433,TYLER WARD,Cold Water,2016-09-10 14:33:00,2016-10-04 19:30:35.891891,https://youtu.be/Fl2_6a0irjo,covers/on70mdentamz4hfmagfo,1475609432,93,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,acoustic
304101aa-c7d2-4a59-9f02-de94eafccdc9,SPENCER LUDWIG,Diggy,2016-09-24 14:31:00,2016-09-25 07:32:33.387608,https://youtu.be/o3CHFCJVEPY,covers/np6ycobjw9swn5qospiv,1474788316,110,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
130fa2d7-04fe-4a43-b170-fcc9e3621f00,JUSTIN TIMBERLAKE & ANNA KENDRICK,True Colors,2016-09-24 19:17:00,2016-09-25 07:41:17.017878,https://youtu.be/E6AbxvoSQiQ,covers/r4js5ar0gl5twapjrf82,1474789177,61,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,acoustic
79dcb67c-6034-4d9a-b872-cdbc62002ce9,THE WEEKND,Starboy (Feat. Daft Punk),2016-09-22 10:07:00,2016-09-28 23:10:35.555019,https://youtu.be/34Na4j8AVgA,covers/s8ylquhzbl3dqf8gdh96,1474712179,93,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,rnb
adc3349d-dced-496e-9cba-59f6ff042b4e,TRAIN,Play That Song,2016-09-29 00:49:00,2016-09-30 18:46:35.978801,https://youtu.be/1c79gZ3p0dI,covers/ibgaslb3tdyetjj0xc4b,1475261171,79,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,rock
98215c91-951e-4ade-99e2-830a04378f7b,VIRGINIA TO VEGAS,Lights Out,2016-10-15 00:36:00,2016-10-16 07:37:45.265018,https://youtu.be/BrL8jHus6So,covers/mkut918jqjipzwtb6sdj,1476603461,97,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
edd3ca79-a047-4246-870a-6ba328179110,JUSTIN BIEBER,Been You,2016-10-14 23:55:00,2016-10-16 07:40:01.545202,https://youtu.be/k4D3Xq6Ncpg,covers/e6puait9qx3eyzokl3lq,1476603598,113,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
70f28e35-0920-4b60-91db-5f8181313acc,TIMEFLIES,Insomniac ,2016-10-25 16:54:00,2016-10-28 01:21:54.617886,https://youtu.be/OtN8pq52Wek,covers/h380qne7jwr7dxxmcgdc,1477475678,100,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,pop
9f08a7f7-a104-4f2b-b940-7079491b33f3,CHRIS BROWN,What would you do ,2016-09-01 10:55:00,2016-11-02 21:07:45.993023,https://youtu.be/V7yA4WnwFaM,covers/ykh0f9pzdsqecroshuiu,1478120841,,d9cb84d5-2ca9-4e2c-9b76-8f14d2f1bf40,dance
3cc89ed3-04fd-4e13-87f0-4a55219b2863,WRABEL,11 Blocks,2016-09-13 21:57:00.890539,2016-09-13 22:22:08.927796,https://www.youtube.com/watch?v=qbBobU_gZVA,covers/rhuvxvgxnxeri8eojuhw,1473805100,99,c1f74383-e130-4b0a-82c0-599534035540,pop
2d8d34c9-fa15-46d8-a0d6-88c39530758b,CLEAN BANDIT,Rockabye (Feat. Sean Paul),2016-10-22 08:33:44.27909,2016-10-22 08:33:44.27909,https://youtu.be/papuvlVeZg8,covers/d9nib2gxdpkqxv1mk0te,1477125170,102,c1f74383-e130-4b0a-82c0-599534035540,pop
8cc7cc65-7f54-48a4-a181-b17c5a7f0c9c,ROBIN THICKE,Morning Sun,2015-07-01 00:00:00,2016-03-13 23:49:36.012123,https://youtu.be/b-7gr8QvRbc,covers/btvapsd1layueevb6ra8,1457313848,86,1a31274b-ee90-4309-b006-3b4b85b77521,soul
30189db5-c3d0-4888-aca2-d30cce66ddcb,COSMIC DAWN MASHUP,Sugar Let's Dance,2015-07-07 00:00:00,2016-03-13 23:49:35.733521,http://dbr.ee/a3bu,covers/znml2ozzjkq9uojhmek1,1457313952,114,1a31274b-ee90-4309-b006-3b4b85b77521,rock
45576160-80ca-48ac-9f1e-9c5d23d7808d,EDEN XO,Hold Me Now,2015-09-30 00:00:00,2016-03-13 23:49:36.499336,https://youtu.be/iLCa3vgrDew,covers/zxfjvbdq0gr74evicesc,1456851604,110,1a31274b-ee90-4309-b006-3b4b85b77521,pop
5876c4fb-c496-43e9-bba0-fa39ab0285c3,ROBIN SCHULZ,Sugar (Feat. Francisco Yates),2015-07-21 00:00:00,2016-03-13 23:49:36.001271,https://youtu.be/jPW5A_JyXCY,covers/vq69hsamcnk4ishnndd0,1457313565,123,1a31274b-ee90-4309-b006-3b4b85b77521,dance
4f4b43d4-77cb-4592-b3fb-1e51cace8c23,KAT DELUNA,What A Night (Feat. Jeremih),2016-03-05 23:38:00,2016-03-13 23:49:36.756807,https://www.youtube.com/watch?v=jysn8a-lUQ0,covers/lxmhkpwtdoc5dz8jivnz,1457222198,104,1a31274b-ee90-4309-b006-3b4b85b77521,rnb
a494f17d-a476-4fa3-bd89-d71c787dbdf6,TRYON,Somebody to Love Me,2016-03-05 23:36:00,2016-03-13 23:49:36.748749,https://www.youtube.com/watch?v=RkNn3_SQnh4,covers/snidd8bmdpddi38penm6,1457222598,114,1a31274b-ee90-4309-b006-3b4b85b77521,pop
12127943-704a-4c18-a755-a86357e8e79a,USHER,My Baby Just Cares for Me,2015-06-23 12:00:00,2016-04-28 21:25:38.384842,https://youtu.be/pbXycaK3g3A,covers/wa4jitnyjrncxym0t8cc,1460627620,87,1a31274b-ee90-4309-b006-3b4b85b77521,soul
846e0043-f6f1-4e6e-9aca-a8c2524ed908,ASTRID S,2AM (Matoma Remix),2015-10-12 12:00:00,2016-05-06 13:48:28.801915,https://youtu.be/F7pzN1UrMEY,covers/rmh9syhzlnxsiespu3jl,1462542498,100,1a31274b-ee90-4309-b006-3b4b85b77521,pop
17a04e76-6d33-4cfa-8e10-70e198fd878c,SNAKEHIPS,All My Friends (PREP Remix),2016-05-01 21:28:00,2016-05-05 21:54:00.597777,https://www.youtube.com/watch?v=5HylM1PlMzM,covers/mxkjnp33r8oqutk4f3ac,1462485236,94,1a31274b-ee90-4309-b006-3b4b85b77521,rnb
fa1268ed-ba6b-479f-8714-4d1d185a33ee,LAURA WELSH,Still Life,2016-05-01 21:27:00,2016-05-05 21:55:57.922419,https://www.youtube.com/watch?v=fm0oeH0Sdzs,covers/s0gu9nwec5jz0ysmk75p,1462485353,88,1a31274b-ee90-4309-b006-3b4b85b77521,pop
51774c52-7a29-4868-9ed7-313668d39aeb,OTIS TAYLOR,Buy Myself Some Freedom,2016-05-01 21:25:00,2016-05-05 22:00:19.333553,https://www.youtube.com/watch?v=cq7YGno2VcA,covers/jaj9tkze48s96refwpjc,1462485612,107,1a31274b-ee90-4309-b006-3b4b85b77521,jazz
